category,production_year,source_id,label,filename,glb_url,source_page,historical_period,production_method,download_status,asset_license
물품,2022,대조전_거실_나전_침대,대조전 거실 나전 침대,3D-대조전_거실_나전_침대.glb,https://dh.aks.ac.kr/hanyang2/glb/2022/물품/3D-대조전_거실_나전_침대.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2022_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%AC%BC%ED%92%88,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2022,대조전_거실_대리석부원탁자,대조전 거실 대리석부원탁자,3D-대조전_거실_대리석부원탁자.glb,https://dh.aks.ac.kr/hanyang2/glb/2022/물품/3D-대조전_거실_대리석부원탁자.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2022_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%AC%BC%ED%92%88,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2022,대조전_거실_장류화분대,대조전 거실 장류화분대,3D-대조전_거실_장류화분대.glb,https://dh.aks.ac.kr/hanyang2/glb/2022/물품/3D-대조전_거실_장류화분대.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2022_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%AC%BC%ED%92%88,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2022,대조전_거실_화류수괘의자1,대조전 거실 화류수괘의자1,3D-대조전_거실_화류수괘의자1.glb,https://dh.aks.ac.kr/hanyang2/glb/2022/물품/3D-대조전_거실_화류수괘의자1.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2022_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%AC%BC%ED%92%88,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2022,대조전_거실_화류수괘의자2,대조전 거실 화류수괘의자2,3D-대조전_거실_화류수괘의자2.glb,https://dh.aks.ac.kr/hanyang2/glb/2022/물품/3D-대조전_거실_화류수괘의자2.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2022_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%AC%BC%ED%92%88,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2022,대조전_서측방_사각탁자,대조전 서측방 사각탁자,3D-대조전_서측방_사각탁자.glb,https://dh.aks.ac.kr/hanyang2/glb/2022/물품/3D-대조전_서측방_사각탁자.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2022_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%AC%BC%ED%92%88,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2022,희정당_서측방_장의자1,희정당 서측방 장의자1,3D-희정당_서측방_장의자1.glb,https://dh.aks.ac.kr/hanyang2/glb/2022/물품/3D-희정당_서측방_장의자1.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2022_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%AC%BC%ED%92%88,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2022,희정당_접견실_사각탁자,희정당 접견실 사각탁자,3D-희정당_접견실_사각탁자.glb,https://dh.aks.ac.kr/hanyang2/glb/2022/물품/3D-희정당_접견실_사각탁자.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2022_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%AC%BC%ED%92%88,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2022,희정당_접견실_화류의자,희정당 접견실 화류의자,3D-희정당_접견실_화류의자.glb,https://dh.aks.ac.kr/hanyang2/glb/2022/물품/3D-희정당_접견실_화류의자.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2022_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%AC%BC%ED%92%88,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2022,연자화_자수가리개,연자화 자수가리개(燕子花刺繡二幅屛),3D-연자화_자수가리개.glb,https://dh.aks.ac.kr/hanyang2/glb/2022/물품/3D-연자화_자수가리개.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2022_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%AC%BC%ED%92%88,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2022,약연,약연(藥碾),3D-약연.glb,https://dh.aks.ac.kr/hanyang2/glb/2022/물품/3D-약연.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2022_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%AC%BC%ED%92%88,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2022,연봉형_유리등갓,연봉형 유리등갓(蓮峯形玻璃燈罩),3D-연봉형_유리등갓.glb,https://dh.aks.ac.kr/hanyang2/glb/2022/물품/3D-연봉형_유리등갓.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2022_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%AC%BC%ED%92%88,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2022,이진왕자_자수_귀주머니,이진왕자 자수 귀주머니(李晉王子刺繡角囊),3D-이진왕자_자수_귀주머니.glb,https://dh.aks.ac.kr/hanyang2/glb/2022/물품/3D-이진왕자_자수_귀주머니.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2022_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%AC%BC%ED%92%88,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2022,덕온공주_인장,덕온공주 인장(德溫公主印章),3D-덕온공주_인장.glb,https://dh.aks.ac.kr/hanyang2/glb/2022/물품/3D-덕온공주_인장.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2022_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%AC%BC%ED%92%88,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2022,승창교의,승창교의,3D-승창교의.glb,https://dh.aks.ac.kr/hanyang2/glb/2022/물품/3D-승창교의.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2022_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%AC%BC%ED%92%88,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2022,용상,용상,3D-용상.glb,https://dh.aks.ac.kr/hanyang2/glb/2022/물품/3D-용상.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2022_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%AC%BC%ED%92%88,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2022,부룡,부룡,3D-부룡.glb,https://dh.aks.ac.kr/hanyang2/glb/2022/물품/3D-부룡.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2022_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%AC%BC%ED%92%88,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2022,삽병,삽병(揷屛),3D-삽병.glb,https://dh.aks.ac.kr/hanyang2/glb/2022/물품/3D-삽병.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2022_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%AC%BC%ED%92%88,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2022,답장,답장,3D-답장.glb,https://dh.aks.ac.kr/hanyang2/glb/2022/물품/3D-답장.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2022_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%AC%BC%ED%92%88,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2022,흑장궤,흑장궤(黑長櫃),3D-흑장궤.glb,https://dh.aks.ac.kr/hanyang2/glb/2022/물품/3D-흑장궤.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2022_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%AC%BC%ED%92%88,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2022,1실_향로,1실 향로(香爐),3D-1실_향로.glb,https://dh.aks.ac.kr/hanyang2/glb/2022/물품/3D-1실_향로.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2022_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%AC%BC%ED%92%88,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2022,1실_향합1,1실 향합(香盒)1,3D-1실_향합1.glb,https://dh.aks.ac.kr/hanyang2/glb/2022/물품/3D-1실_향합1.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2022_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%AC%BC%ED%92%88,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2022,1실_향합2,1실 향합(香盒)2,3D-1실_향합2.glb,https://dh.aks.ac.kr/hanyang2/glb/2022/물품/3D-1실_향합2.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2022_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%AC%BC%ED%92%88,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2022,2실_향합,2실 향합(香盒),3D-2실_향합.glb,https://dh.aks.ac.kr/hanyang2/glb/2022/물품/3D-2실_향합.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2022_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%AC%BC%ED%92%88,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2022,1실_문양이_도금된_은병,1실 문양이 도금된 은병,3D-1실_문양이_도금된_은병.glb,https://dh.aks.ac.kr/hanyang2/glb/2022/물품/3D-1실_문양이_도금된_은병.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2022_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%AC%BC%ED%92%88,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2022,2실_문양이_도금된_은병,2실 문양이 도금된 은병,3D-2실_문양이_도금된_은병.glb,https://dh.aks.ac.kr/hanyang2/glb/2022/물품/3D-2실_문양이_도금된_은병.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2022_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%AC%BC%ED%92%88,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2022,3실_문양이_도금된_은병,3실 문양이 도금된 은병,3D-3실_문양이_도금된_은병.glb,https://dh.aks.ac.kr/hanyang2/glb/2022/물품/3D-3실_문양이_도금된_은병.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2022_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%AC%BC%ED%92%88,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2022,4실_문양이_도금된_은병,4실 문양이 도금된 은병,3D-4실_문양이_도금된_은병.glb,https://dh.aks.ac.kr/hanyang2/glb/2022/물품/3D-4실_문양이_도금된_은병.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2022_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%AC%BC%ED%92%88,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2022,5실_은병_화문_도금,5실 은병 화문 도금,3D-5실_은병_화문_도금.glb,https://dh.aks.ac.kr/hanyang2/glb/2022/물품/3D-5실_은병_화문_도금.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2022_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%AC%BC%ED%92%88,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2022,은작설다기,은작설다기(銀雀舌茶器),3D-은작설다기.glb,https://dh.aks.ac.kr/hanyang2/glb/2022/물품/3D-은작설다기.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2022_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%AC%BC%ED%92%88,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2022,은주기,은주기(銀酒器),3D-은주기.glb,https://dh.aks.ac.kr/hanyang2/glb/2022/물품/3D-은주기.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2022_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%AC%BC%ED%92%88,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2022,은우리,은우리,3D-은우리.glb,https://dh.aks.ac.kr/hanyang2/glb/2022/물품/3D-은우리.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2022_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%AC%BC%ED%92%88,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2022,은잠,은잠(銀簪),3D-은잠.glb,https://dh.aks.ac.kr/hanyang2/glb/2022/물품/3D-은잠.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2022_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%AC%BC%ED%92%88,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2022,은구기,은구기(銀句),3D-은구기.glb,https://dh.aks.ac.kr/hanyang2/glb/2022/물품/3D-은구기.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2022_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%AC%BC%ED%92%88,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2022,1실_은시접,1실 은시접(銀匙接),3D-1실_은시접.glb,https://dh.aks.ac.kr/hanyang2/glb/2022/물품/3D-1실_은시접.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2022_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%AC%BC%ED%92%88,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2022,1실_은접시,1실 은접시,3D-1실_은접시.glb,https://dh.aks.ac.kr/hanyang2/glb/2022/물품/3D-1실_은접시.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2022_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%AC%BC%ED%92%88,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2022,2실_은접시,2실 은접시,3D-2실_은접시.glb,https://dh.aks.ac.kr/hanyang2/glb/2022/물품/3D-2실_은접시.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2022_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%AC%BC%ED%92%88,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2022,5실_은시접,5실 은시접(銀匙接),3D-5실_은시접.glb,https://dh.aks.ac.kr/hanyang2/glb/2022/물품/3D-5실_은시접.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2022_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%AC%BC%ED%92%88,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2022,1실_은진고기,1실 은진고기(銀眞苽器),3D-1실_은진고기.glb,https://dh.aks.ac.kr/hanyang2/glb/2022/물품/3D-1실_은진고기.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2022_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%AC%BC%ED%92%88,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2022,2실_은진고기,2실 은진고기(銀眞苽器),3D-2실_은진고기.glb,https://dh.aks.ac.kr/hanyang2/glb/2022/물품/3D-2실_은진고기.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2022_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%AC%BC%ED%92%88,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2022,은종자,은종자(銀鍾子),3D-은종자.glb,https://dh.aks.ac.kr/hanyang2/glb/2022/물품/3D-은종자.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2022_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%AC%BC%ED%92%88,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2022,은엽표,은엽표(銀葉瓢),3D-은엽표.glb,https://dh.aks.ac.kr/hanyang2/glb/2022/물품/3D-은엽표.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2022_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%AC%BC%ED%92%88,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2022,4실_은주발,4실 은주발(銀周鉢),3D-4실_은주발.glb,https://dh.aks.ac.kr/hanyang2/glb/2022/물품/3D-4실_은주발.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2022_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%AC%BC%ED%92%88,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2022,은병합,은병합(銀餠盒),3D-은병합.glb,https://dh.aks.ac.kr/hanyang2/glb/2022/물품/3D-은병합.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2022_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%AC%BC%ED%92%88,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2022,1실_은식해기,1실 은식해기(銀食醢器),3D-1실_은식해기.glb,https://dh.aks.ac.kr/hanyang2/glb/2022/물품/3D-1실_은식해기.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2022_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%AC%BC%ED%92%88,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2022,은탕보아,은탕보아(銀湯甫兒),3D-은탕보아.glb,https://dh.aks.ac.kr/hanyang2/glb/2022/물품/3D-은탕보아.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2022_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%AC%BC%ED%92%88,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2022,2실_은식해기,2실 은식해기(銀食醢器),3D-2실_은식해기.glb,https://dh.aks.ac.kr/hanyang2/glb/2022/물품/3D-2실_은식해기.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2022_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%AC%BC%ED%92%88,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2022,은접시1,은접시(銀接匙)1,3D-은접시1.glb,https://dh.aks.ac.kr/hanyang2/glb/2022/물품/3D-은접시1.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2022_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%AC%BC%ED%92%88,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2022,은접시2,은접시(銀接匙)2,3D-은접시2.glb,https://dh.aks.ac.kr/hanyang2/glb/2022/물품/3D-은접시2.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2022_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%AC%BC%ED%92%88,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2022,은자기,은자기(銀炙器),3D-은자기.glb,https://dh.aks.ac.kr/hanyang2/glb/2022/물품/3D-은자기.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2022_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%AC%BC%ED%92%88,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2022,은절육기,은절육기(銀折肉器),3D-은절육기.glb,https://dh.aks.ac.kr/hanyang2/glb/2022/물품/3D-은절육기.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2022_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%AC%BC%ED%92%88,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2022,은접시3,은접시(銀接匙)3,3D-은접시3.glb,https://dh.aks.ac.kr/hanyang2/glb/2022/물품/3D-은접시3.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2022_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%AC%BC%ED%92%88,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2022,향상,향상(香床),3D-향상.glb,https://dh.aks.ac.kr/hanyang2/glb/2022/물품/3D-향상.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2022_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%AC%BC%ED%92%88,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2022,은시,은시(銀匙),3D-은시.glb,https://dh.aks.ac.kr/hanyang2/glb/2022/물품/3D-은시.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2022_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%AC%BC%ED%92%88,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2022,부젓가락과_부삽과_화류통,부젓가락(火著)과 부삽(火插)과 화류통(華榴桶),3D-부젓가락과_부삽과_화류통.glb,https://dh.aks.ac.kr/hanyang2/glb/2022/물품/3D-부젓가락과_부삽과_화류통.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2022_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%AC%BC%ED%92%88,미검토,미검토,목록만 확보,개별 파일 조건 미확인
물품,2022,황공단_일산,황공단 일산(黃貢緞日傘),3D-황공단_일산.glb,https://dh.aks.ac.kr/hanyang2/glb/2022/물품/3D-황공단_일산.glb,https://dh.aks.ac.kr/hanyang2/wiki/index.php/2022_3D%EB%AA%A8%EB%8D%B8%EB%A7%81-%EB%AC%BC%ED%92%88,미검토,미검토,목록만 확보,개별 파일 조건 미확인
